01|FLEETACTIV_GL_UBER_20190114_0001|FLEETACTIV|UBER|20190114|2700|2332930.98|2332930.98|
02|RECORD_NUMBER|ACCOUNTING_DATE|CURRENCY_CODE|COMPANY|COST_CENTER|ACCOUNT|PRODUCT_CODE|ENTERED_AMOUNT|DEBIT_CREDIT_INDICATOR|SOURCE|REFERENCE1|REFERENCE2|REFERENCE3|REFERENCE4|REFERENCE5|REFERENCE6|REFERENCE7|REFERENCE8|REFERENCE9|REFERENCE10|REFERENCE11|REFERENCE12|REFERENCE13|REFERENCE14|REFERENCE15|
03|1561|20190110|ZAR|3010|0012963|2221843|0000000|174.27|C|FLEETACTIV|UBER DRIVERS|011200|0000092598||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - TYRE||||||||
03|1562|20190110|ZAR|3010|0012963|2221843|0000000|18.99|C|FLEETACTIV|UBER DRIVERS|011200|0000092669||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - MAINT||||||||
03|1563|20190110|ZAR|3010|0012963|2221843|0000000|9.56|C|FLEETACTIV|UBER DRIVERS|011200|0000092669||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - TYRE||||||||
03|1564|20190110|ZAR|3010|0012963|2221843|0000000|6.72|C|FLEETACTIV|UBER DRIVERS|011200|0000093118||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - MAINT||||||||
03|1565|20190110|ZAR|3010|0012963|2221843|0000000|3.08|C|FLEETACTIV|UBER DRIVERS|011200|0000093118||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - TYRE||||||||
03|1566|20190110|ZAR|3010|0012963|2221843|0000000|0.00|C|FLEETACTIV|UBER DRIVERS|011200|0000093193||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - MAINT||||||||
03|1567|20190110|ZAR|3010|0012963|2221843|0000000|0.00|C|FLEETACTIV|UBER DRIVERS|011200|0000093193||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - TYRE||||||||
03|1568|20190110|ZAR|3010|0012963|2221843|0000000|456.02|C|FLEETACTIV|UBER DRIVERS|011200|0000093876||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - MAINT||||||||
03|1569|20190110|ZAR|3010|0012963|2221843|0000000|281.66|C|FLEETACTIV|UBER DRIVERS|011200|0000093876||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - TYRE||||||||
03|1570|20190110|ZAR|3010|0012963|2221843|0000000|244.18|C|FLEETACTIV|UBER DRIVERS|011200|0000094201||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - MAINT||||||||
03|1571|20190110|ZAR|3010|0012963|2221843|0000000|154.31|C|FLEETACTIV|UBER DRIVERS|011200|0000094201||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - TYRE||||||||
03|1572|20190110|ZAR|3010|0012963|2221843|0000000|139.91|C|FLEETACTIV|UBER DRIVERS|011200|0000094210||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - MAINT||||||||
03|1573|20190110|ZAR|3010|0012963|2221843|0000000|88.42|C|FLEETACTIV|UBER DRIVERS|011200|0000094210||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - TYRE||||||||
03|1574|20190110|ZAR|3010|0012963|2221843|0000000|65.05|C|FLEETACTIV|UBER DRIVERS|011200|0000094218||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - MAINT||||||||
03|1575|20190110|ZAR|3010|0012963|2221843|0000000|41.11|C|FLEETACTIV|UBER DRIVERS|011200|0000094218||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - TYRE||||||||
03|1576|20190110|ZAR|3010|0012963|2221843|0000000|4.99|C|FLEETACTIV|UBER DRIVERS|011200|0000094404||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - MAINT||||||||
03|1577|20190110|ZAR|3010|0012963|2221843|0000000|2.52|C|FLEETACTIV|UBER DRIVERS|011200|0000094404||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - TYRE||||||||
03|1578|20190110|ZAR|3010|0012963|2221843|0000000|0.00|C|FLEETACTIV|UBER DRIVERS|011200|0000095839||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - MAINT||||||||
03|1579|20190110|ZAR|3010|0012963|2221843|0000000|0.00|C|FLEETACTIV|UBER DRIVERS|011200|0000095839||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - TYRE||||||||
03|1580|20190110|ZAR|3010|0012963|2221843|0000000|247.45|C|FLEETACTIV|UBER DRIVERS|011200|0000100614||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - MAINT||||||||
03|1581|20190110|ZAR|3010|0012963|2221843|0000000|130.42|C|FLEETACTIV|UBER DRIVERS|011200|0000100614||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - TYRE||||||||
03|1582|20190110|ZAR|3010|0012963|2221843|0000000|141.09|C|FLEETACTIV|UBER DRIVERS|011200|0000101295||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - MAINT||||||||
03|1583|20190110|ZAR|3010|0012963|2221843|0000000|108.08|C|FLEETACTIV|UBER DRIVERS|011200|0000101295||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - TYRE||||||||
03|1584|20190110|ZAR|3010|0012963|2221843|0000000|452.47|C|FLEETACTIV|UBER DRIVERS|011200|0000103537||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - MAINT||||||||
03|1585|20190110|ZAR|3010|0012963|2221843|0000000|207.48|C|FLEETACTIV|UBER DRIVERS|011200|0000103537||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - TYRE||||||||
03|1586|20190110|ZAR|3010|0012963|2221843|0000000|134.50|C|FLEETACTIV|UBER DRIVERS|011200|0000103538||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - MAINT||||||||
03|1587|20190110|ZAR|3010|0012963|2221843|0000000|85.05|C|FLEETACTIV|UBER DRIVERS|011200|0000103538||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - TYRE||||||||
03|1588|20190111|ZAR|3010|0012963|2221843|0000000|1744.00|D|FLEETACTIV||||||UBER|UBER|APPROVAL|001087|BARONS BRUMA||||||
03|1589|20190111|ZAR|3010|0012963|2221843|0000000|2050.70|D|FLEETACTIV||||||UBER|UBER|APPROVAL|006445|LINDSAY SAKER ALBERTON||||||
03|1590|20190102|ZAR|3010|0012963|2221867|0000000|474.00|D|FLEETACTIV||||||UBER|UBER|License Renewal - 0000087818|020422|Berry Bambela||||||
03|1591|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000087800||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1592|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000087818||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1593|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000087830||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1594|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088204||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1595|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088318||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1596|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088326||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1597|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088328||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1598|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088428||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1599|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088444||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1600|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088475||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1601|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088487||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1602|20190103|ZAR|3010|0012963|2221867|0000000|4.35|C|FLEETACTIV|UBER DRIVERS|011200|0000088489||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1603|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088520||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1604|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088524||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1605|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088569||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1606|20190103|ZAR|3010|0012963|2221867|0000000|17.30|C|FLEETACTIV|UBER DRIVERS|011200|0000088595||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1607|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088621||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1608|20190103|ZAR|3010|0012963|2221867|0000000|7.17|C|FLEETACTIV|UBER DRIVERS|011200|0000088687||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1609|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088712||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1610|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088788||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1611|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088820||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1612|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088840||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1613|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088844||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1614|20190103|ZAR|3010|0012963|2221867|0000000|17.30|C|FLEETACTIV|UBER DRIVERS|011200|0000088894||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1615|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088911||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1616|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088962||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1617|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088964||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1618|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088970||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1619|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088978||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1620|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088981||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1621|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000089011||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1622|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000089041||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1623|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000089058||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1624|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000089065||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1625|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000089261||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1626|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000089296||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1627|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000089302||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1628|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000089310||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1629|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000089424||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1630|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000089582||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1631|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000089605||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1632|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000089616||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1633|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000089660||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1634|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000089663||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1635|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000089692||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1636|20190103|ZAR|3010|0012963|2221867|0000000|2.09|C|FLEETACTIV|UBER DRIVERS|011200|0000089696||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1637|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000090498||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1638|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000090521||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1639|20190103|ZAR|3010|0012963|2221867|0000000|14.39|C|FLEETACTIV|UBER DRIVERS|011200|0000090675||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1640|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000090942||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1641|20190103|ZAR|3010|0012963|2221867|0000000|19.13|C|FLEETACTIV|UBER DRIVERS|011200|0000091128||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1642|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000091336||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1643|20190103|ZAR|3010|0012963|2221867|0000000|14.41|C|FLEETACTIV|UBER DRIVERS|011200|0000091340||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1644|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000091342||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1645|20190103|ZAR|3010|0012963|2221867|0000000|29.49|C|FLEETACTIV|UBER DRIVERS|011200|0000091634||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1646|20190103|ZAR|3010|0012963|2221867|0000000|9.23|C|FLEETACTIV|UBER DRIVERS|011200|0000091648||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1647|20190103|ZAR|3010|0012963|2221867|0000000|17.94|C|FLEETACTIV|UBER DRIVERS|011200|0000091665||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1648|20190103|ZAR|3010|0012963|2221867|0000000|21.74|C|FLEETACTIV|UBER DRIVERS|011200|0000091748||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1649|20190103|ZAR|3010|0012963|2221867|0000000|0.00|C|FLEETACTIV|UBER DRIVERS|011200|0000091777||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1650|20190103|ZAR|3010|0012963|2221867|0000000|26.34|C|FLEETACTIV|UBER DRIVERS|011200|0000091779||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1651|20190103|ZAR|3010|0012963|2221867|0000000|16.10|C|FLEETACTIV|UBER DRIVERS|011200|0000091832||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1652|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000091865||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1653|20190103|ZAR|3010|0012963|2221867|0000000|13.49|C|FLEETACTIV|UBER DRIVERS|011200|0000092237||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1654|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000092264||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1655|20190103|ZAR|3010|0012963|2221867|0000000|17.25|C|FLEETACTIV|UBER DRIVERS|011200|0000092274||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1656|20190103|ZAR|3010|0012963|2221867|0000000|3.42|C|FLEETACTIV|UBER DRIVERS|011200|0000092279||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1657|20190103|ZAR|3010|0012963|2221867|0000000|22.70|C|FLEETACTIV|UBER DRIVERS|011200|0000092468||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1658|20190103|ZAR|3010|0012963|2221867|0000000|15.44|C|FLEETACTIV|UBER DRIVERS|011200|0000092475||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1659|20190103|ZAR|3010|0012963|2221867|0000000|13.81|C|FLEETACTIV|UBER DRIVERS|011200|0000092508||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1660|20190103|ZAR|3010|0012963|2221867|0000000|17.30|C|FLEETACTIV|UBER DRIVERS|011200|0000092528||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1661|20190103|ZAR|3010|0012963|2221867|0000000|0.34|C|FLEETACTIV|UBER DRIVERS|011200|0000092576||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1662|20190103|ZAR|3010|0012963|2221867|0000000|17.30|C|FLEETACTIV|UBER DRIVERS|011200|0000092580||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1663|20190103|ZAR|3010|0012963|2221867|0000000|21.07|C|FLEETACTIV|UBER DRIVERS|011200|0000092598||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1664|20190103|ZAR|3010|0012963|2221867|0000000|4.86|C|FLEETACTIV|UBER DRIVERS|011200|0000092669||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1665|20190103|ZAR|3010|0012963|2221867|0000000|21.71|C|FLEETACTIV|UBER DRIVERS|011200|0000093876||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1666|20190103|ZAR|3010|0012963|2221867|0000000|8.27|C|FLEETACTIV|UBER DRIVERS|011200|0000094201||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1667|20190103|ZAR|3010|0012963|2221867|0000000|4.96|C|FLEETACTIV|UBER DRIVERS|011200|0000094210||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1668|20190103|ZAR|3010|0012963|2221867|0000000|22.73|C|FLEETACTIV|UBER DRIVERS|011200|0000094218||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1669|20190103|ZAR|3010|0012963|2221867|0000000|6.14|C|FLEETACTIV|UBER DRIVERS|011200|0000094404||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1670|20190103|ZAR|3010|0012963|2221867|0000000|19.24|C|FLEETACTIV|UBER DRIVERS|011200|0000100614||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1671|20190103|ZAR|3010|0012963|2221867|0000000|6.99|C|FLEETACTIV|UBER DRIVERS|011200|0000101295||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1672|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000103537||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1673|20190103|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000103538||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1674|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000087800||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1675|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000087818||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1676|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000087830||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1677|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088204||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1678|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088318||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1679|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088326||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1680|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088328||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1681|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088428||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1682|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088444||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1683|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088487||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1684|20190110|ZAR|3010|0012963|2221867|0000000|2.17|C|FLEETACTIV|UBER DRIVERS|011200|0000088489||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1685|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088520||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1686|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088524||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1687|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088569||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1688|20190110|ZAR|3010|0012963|2221867|0000000|17.30|C|FLEETACTIV|UBER DRIVERS|011200|0000088595||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1689|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088621||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1690|20190110|ZAR|3010|0012963|2221867|0000000|3.50|C|FLEETACTIV|UBER DRIVERS|011200|0000088687||W-UBER-DRIVER|UBER|UBER|BILLING - VARIABLE - LIC||||||||
03|1691|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088712||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1692|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088788||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1693|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088820||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1694|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088840||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1695|20190110|ZAR|3010|0012963|2221867|0000000|17.31|C|FLEETACTIV|UBER DRIVERS|011200|0000088844||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
03|1696|20190110|ZAR|3010|0012963|2221867|0000000|17.30|C|FLEETACTIV|UBER DRIVERS|011200|0000088894||W-UBER-DRIVER|UBER|UBER|BILLING - FIXED - LIC||||||||
